Product Name,Category,Sale Price
Lunch Box Geo Dbl S Fm,Crockery,245.0
Lunch Box L/S,Plastic Items House Hold Utensils,100.0
Lunch Box Neo Asst. L,Crockery,287.0
Lunch Box Neo Asst. M,Crockery,276.0
Lunch Box S/S,Plastic Items House Hold Utensils,65.0
Lunch Box Tiktook J Fm,Crockery,129.0
Lunch Box Tiktook S Fm,Crockery,154.0
Lunch Box With Handle,Plastic Items House Hold Utensils,70.0
Lux Bar Soft Touch Trio 3X145Gm ,Creams/Vasline,163.0
Lux Bar Velvet Touch Trio 3X145Gm ,Creams/Vasline,163.0
Lux Diva Pink Strawberry Cream 115 Gm,Creams/Vasline,54.0
Lux Skin Cleaning Bar Vivaldi 110 gms,Creams/Vasline,54.0
Lux Fresh Splash 72x145 gms,Creams/Vasline,64.0
Lux Pink 145G Soft/T,Creams/Vasline,64.0
Lux Purple Lotus 115Gm,Creams/Vasline,54.0
Lux Purple Lotus 145Gm,Creams/Vasline,64.0
Lux Valentine Red 150 Gm,Creams/Vasline,74.0
Lux Valentine White 150 Gm,Creams/Vasline,74.0
Lux Velvet Touch,Creams/Vasline,64.0
Lux Velvet Touch White110 Gm(08),Creams/Vasline,144.0
LUX WHITE 110 Gm TRIO PK,Creams/Vasline,148.0
M.Care Wipes 50Pcs L/S,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,145.0
M/C Baby Lotion Soap Std,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,60.0
M/C Gift Box F Story,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,225.0
M/C Gift Box Jungle,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,395.0
M/C Gift Box New Born,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,285.0
M/C Napy Rash /C 65 Gm Lrg,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,105.0
M/C Sun B Lotion 75 Gm Lrg,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,120.0
M/C Sun B/Lotion S,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,95.0
Marvel  Corriander Powder 200 Gm (63),Spices,236.0
M/Party Pk W Economy 3 (81),"Toilet Rolls,Tissues",200.0
M/Party Pk W Jambo 400 (81),"Toilet Rolls,Tissues",170.0
Maan C/ Oil 1X10 Ltr Pouch,Cooking Oil,215.0
Macaroni Biryani 250 Gm(59),Vermicelli Pasta Macaroni Noodle,75.0
Macaroni Curve Spring 400 gm(32),Vermicelli Pasta Macaroni Noodle,170.0
Macaroni Fancy Fing 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,114.0
Macaroni Fancy Long 400 Gm Bake Parlor(59),"Dessert (Custard Cereals Kheer, Pudding)",124.0
Macaroni Fancy Longer Dhari 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,114.0
Macaroni Fancy Penny 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,114.0
Macaroni Fancy Screw 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,124.0
Macaroni Fancy Shell 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,124.0
Macaroni Fancy Verm 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,124.0
Macaroni Fin 400 Gm(32),Vermicelli Pasta Macaroni Noodle,183.0
Macaroni Italia 400 Gm(32),Vermicelli Pasta Macaroni Noodle,170.0
Macaroni Mac Pipe 400 Gm(32),Vermicelli Pasta Macaroni Noodle,170.0
Macaroni Regatoni 400 Gm(32),Vermicelli Pasta Macaroni Noodle,170.0
Macaroni Regatoni Colour 400 Gm(32),Vermicelli Pasta Macaroni Noodle,190.0
Macaroni Twist 400 Gm(32),Vermicelli Pasta Macaroni Noodle,170.0
(wrong code)Mach 3 Carts 1'S(10),Shaving Cream Razors Blades Brushes,225.0
(wrong code)Mach 3 Sen Cart 4(10),Shaving Cream Razors Blades Brushes,1492.0
(wrong code)Mach3 F14 Cart 4 + Free Razor(10),Shaving Cream Razors Blades Brushes,730.0
(wrong code)Mach3 Red Cart 4 + Free Razor(10),Shaving Cream Razors Blades Brushes,730.0
Macho Soap Extreme Red 110Gm(59),Toilet Soaps,87.0
Macho Soap Gentle Green 110Gm(59),Toilet Soaps,87.0
Macho Soap Ort Blue 110Gm(59),Toilet Soaps,87.0
Macroni Fancy Big Elbow 400 Gm Bake Parlor(59),Vermicelli Pasta Macaroni Noodle,114.0
R.P Makeup Removal Tissue(Lotion Plus Vit-E)200 S(59),"Toilet Rolls,Tissues",190.0
"Mama,S Chilli Garlic Sauce 1 Kg (69)",Ketchup Pickles Sauce Vinegar,237.0
"Mama,S Mayonnaise 1000 Ml (69)","Jams, Jelly, Marmalades, Spreads, Mayonnaise",550.0
"Mama,S Mayonnaise 200 Ml (69)","Jams, Jelly, Marmalades, Spreads, Mayonnaise",129.0
"Mama,S Mayonnaise 500 Ml(69)","Jams, Jelly, Marmalades, Spreads, Mayonnaise",294.0
"Mama,S Tomato Ketchup 1 Kg (69)",Ketchup Pickles Sauce Vinegar,237.0
"Mama,S Tomato Ketchup 500 Gm (69)",Ketchup Pickles Sauce Vinegar,136.0
Mango Chatni 360 Gm(47),Ketchup Pickles Sauce Vinegar,260.0
Mango Jam 1050 Gm (47),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",635.0
National Mango Jam 440 Gm(56),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",280.0
Mango Jam 370 Gm(47),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",258.0
Mango Jam 450 Gm (71),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",288.0
Mango Marmalade 1.5 Kg Bkt(47),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",870.0
National Mango Pickle 900 gm(56),Ketchup Pickles Sauce Vinegar,530.0
Mango Pickle 1.5 Kg Bkt(47),Ketchup Pickles Sauce Vinegar,656.0
Mango Pickle 800 gm(47),Ketchup Pickles Sauce Vinegar,453.0
National Mango Pickle 200 Gm(56),Ketchup Pickles Sauce Vinegar,55.0
National Mango Pickle 320 Gm(56),Ketchup Pickles Sauce Vinegar,235.0
Mango Slim Pack 1000 Ml (47),"Beverages (Soft drink, Water, Juices, Syrups etc)",199.0
Manisa Water Set 791,Plastic Items House Hold Utensils,915.0
Manpasand Cooking Oil 1 Liter (Old Code),Cooking Oil,338.0
Manpasand C/ Oil 1Ltr (Old Code),Cooking Oil,338.0
Manpasand C/ Oil 1X16 Ltr Pouch (Old Code),Cooking Oil,338.0
Manpasand C/ Oil 1X5 Ltr Pouch  (Old Code),Cooking Oil,338.0
Manpasand C/ Oil 5 Ltr Tin ,Cooking Oil,1710.0
Manpasand Ghee 2.5 Kg Tin (Old Code),Ghee,865.0
Manpasand Ghee 5 Kg Tin (Old Code),Ghee,1675.0
Mardan Chapli Kabab 50 Gm (36),Spices,96.0
Marhaba Almond Oil 25 Ml,Hair Oil/Color/Gel,140.0
Marhaba Amla Hair Oil 100 Ml,Hair Oil/Color/Gel,94.0
Marhaba Hina 150 Gm,Hair Oil/Color/Gel,34.0
Marhaba Honey 1000 Gm,Honey,715.0
Marhaba Honey 300 Gm,Honey,280.0
Marhaba Ispaghol Husk 100 Gm,Ispaghol,250.0
Marhaba Imli Alu Bukhara 800 Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",250.0
Marhaba  Ispaghol Husk 50 Gm,Ispaghol,125.0
Marhaba Joshanda,"Beverages (Soft drink, Water, Juices, Syrups etc)",275.0
Marhaba Kalongi Oil 50 Ml,Hair Oil/Color/Gel,155.0
Marhaba Mustard Oil 200 Ml,Hair Oil/Color/Gel,154.0
Marhaba Rose Water 120 Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",58.0
Marhaba Rumatil Oil 25 Ml,Hair Oil/Color/Gel,95.0
Marhaba Rumatil Oil 50 Ml,Hair Oil/Color/Gel,165.0
Marhaba Sharbat Elaichi 1800,"Beverages (Soft drink, Water, Juices, Syrups etc)",214.0
Marhaba Sharbat-E-Bazuri 800Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",214.0
Marhaba Sharbat-E-Gulbahar 800Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",214.0
Marhaba Sharbat-E-Sandal 1500Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",373.0
Marhaba Sharbat-E-Sandal 800Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",214.0
Marhaba Toot Siah 120 Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",75.0
Marhaba Vinegar 800 Ml,Ketchup Pickles Sauce Vinegar,85.0
Marie 21.7 Gm (13),Snacks (Biscuits Cake Chips),10.0
Marie Tp 10.9 Gm (13),Snacks (Biscuits Cake Chips),5.0
Marinda 1.5 Ltr (Beverage) (RMCD) (90),"Beverages (Soft drink, Water, Juices, Syrups etc)",132.0
Marinda 2.5 Ltr Btl (90),"Beverages (Soft drink, Water, Juices, Syrups etc)",115.0
Marjan Water Set 770,Plastic Items House Hold Utensils,915.0
Marva C/ Oil 1X5 Ltr Pouch,Cooking Oil,218.0
Marva Ghee 1X5 Kg Pouch ,Ghee,190.0
Marvarid Koli S 7068,Plastic Items House Hold Utensils,265.0
Marvel Food Table Salt 800 Gm,Spices / Salt,46.0
Masala Cheese 12 gm,Snacks (Biscuits Cake Chips),10.0
Max All Purpose Cleaner Lavendor Fresh 1000Ml Colgate(05),Tooth Paste,880.0
Max All Purpose Cleaner Rose Fresh 1000Ml Colgate(05),Tooth Paste,880.0
Max Apc Lav-Fresh 200 Ml(05),Bleach Phenyl Cleaners blue liquid,115.0
Max Apc Lav-Fresh 500M(05),Bleach Phenyl Cleaners blue liquid,544.0
Max Apc Lem-Fresh 1-Ltr(05),Bleach Phenyl Cleaners blue liquid,880.0
Max Apc Lem-Fresh 200 Ml(05),Bleach Phenyl Cleaners blue liquid,115.0
Max Apc Lem-Fresh 500M(05),Bleach Phenyl Cleaners blue liquid,544.0
Max Apc Rose-Fresh 200 Ml (05),Bleach Phenyl Cleaners blue liquid,114.0
Max Apc Rose-Fresh 500M (05),Bleach Phenyl Cleaners blue liquid,544.0
Max Bar 63 Gm(05),Non Food,20.0
Max Bleachmatic 790 Gm Poly Bag(05),Bleach Phenyl Cleaners blue liquid,170.0
Max Detergent Bar 180 Gm(05),Non Food,49.0
Max Detergent Bar 90 Gm(05),Detergents Dish Wash/Dish wash Bar,30.0
Max Detergent Bar 325 Gm(05),Non Food,78.0
Max Dish Washing Liquid 275 Ml(05),Detergents Dish Wash/Dish wash Bar,185.0
Max Dish Washing Liquid 475 Ml(05),Detergents Dish Wash/Dish wash Bar,285.0
Max L/Dishwash Bar 95 Gm(05),Detergents Dish Wash/Dish wash Bar,24.0
Max Lequid 750Ml Lemon(05),Detergents Dish Wash/Dish wash Bar,398.0
Max Lequid Ultra G 500Ml(05),Detergents Dish Wash/Dish wash Bar,445.0
Max Lequid Ultra Y 500Ml(05),Detergents Dish Wash/Dish wash Bar,445.0
Max Liquid 170 Ml Bottle(05),Detergents Dish Wash/Dish wash Bar,115.0
Max Liquid 450 Ml Pouch(05),Non Food,153.0
Max Liquid Grn 250Ml(05),Detergents Dish Wash/Dish wash Bar,174.0
Max Liquid Lemon Fresh 475 Ml(05),Detergents Dish Wash/Dish wash Bar,284.0
Max Liquid Pouch 250 Ml(05),Non Food,59.0
Max Liquid Pouch 450 Ml Cp(05),Non Food,98.0
Max Liquid Ult/Yel250M (05),Detergents Dish Wash/Dish wash Bar,174.0
Max Paste Green 400 Gm (05),Detergents Dish Wash/Dish wash Bar,255.0
Max Paste Yellow 400 Gms (05),Detergents Dish Wash/Dish wash Bar,255.0
Maxob  Toilet Roll 10 S Pack Rs.130 Off(59),"Toilet Rolls,Tissues",600.0
Mayo Bottle M Ap,Plastic Items House Hold Utensils,147.0
Mayo Bottle S Ap,Plastic Items House Hold Utensils,129.0
Mayonnaise 500 Gm (36),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",140.0
MEHRAN Chicken  MASALA 100GM (67),Spices,245.0
Mehran Achar Gosht 100Gm(67),Spices,245.0
Mehran Achar Gosht 50 Gm(67),Spices,128.0
Mehran Alm/Kheer Mix 155(67),"Dessert (Custard Cereals Kheer, Pudding)",135.0
Mehran B/B Masala 35Gm(67),Spices,59.0
Mehran B/Biryani 120 gm(67),Spices,245.0
Mehran Balti Gosht 100 Gm(67),Spices,245.0
Mehran Beef Mutton Biryani 60 Gm(67),Spices,128.0
Mehran Behari Kabab 50 Gm(67),Spices,128.0
Mehran Chapli Kabab 100 Gm(67),Spices,245.0
Mehran Chapli Kabab Masala 50 Gm(67),Spices,128.0
Mehran Chat Masala 50 Gm(67),Spices,98.0
Mehran Chicken Tikka 90 gm(67),Spices,245.0
Mehran Chilli Pickle 320(67),Ketchup Pickles Sauce Vinegar,273.0
Mehran Chilli Sauce 300 Gm(67),Ketchup Pickles Sauce Vinegar,140.0
Mehran Coriander Powder 100 Gm(67),Spices,155.0
Mehran Coriander Powder 400 Gm(67),Spices,585.0
Mehran Cumin Powder 50 Gm(67),Spices,269.0
Mehran Curry Powder 100 Gm(67),Spices,148.0
Mehran Firini Mix 180 Gm(67),Spices,135.0
Mehran Fish Biryani 100 Gm(67),Spices,245.0
Mehran Fish Masala 100 Gm(67),Spices,245.0
Mehran Fried Chop/Steak 50 Gm(67),Spices,128.0
Mehran Fried Fish 50 Gm(67),Spices,128.0
Mehran Ginger Paste 750 Gm(67),Spices,885.0
Mehran Ginger Powder 50 Gm(67),Spices,139.0
Mehran Green Chutney 325 Gm (67),Ketchup Pickles Sauce Vinegar,146.0
Mehran Haleem 50 Gm (67),Spices,128.0
Mehran Haleem Mix/D 300 gm(67),Spices,325.0
Mehran Haleem Mix/E C 300 gm(67),Spices,325.0
Mehran Hyderabadi Biryani 100 Gm(67),Spices,245.0
Mehran Hyderabadi Biryani Masala 50 Gm(67),Spices,128.0
Mehran Imli Chutney 325 Gm(67),Ketchup Pickles Sauce Vinegar,121.0
Mehran Karachi Gosht 100(67),Spices,245.0
Mehran Karahi Gosht 45 Gm(67),Spices,128.0
Mehran Kasuri Methai Leaves 25 Gm(67),Spices,59.0
Mehran Katakat 50 Gm(67),Spices,128.0
Mehran Khatai 50 Gm(67),Spices,85.0
Mehran Kheer Mix 155 gm(67),Spices,135.0
Mehran Kofta/Meat Balls 50 Gm(67),Spices,128.0
Mehran Lahori Chargha 50 Gm(67),Spices,128.0
Mehran Lemon Pickle 320 gm (67),Ketchup Pickles Sauce Vinegar,282.0
Mehran Mango Pickle 1Kg (67),Ketchup Pickles Sauce Vinegar,580.0
Mehran Mango Pickle 320 gm (67),Ketchup Pickles Sauce Vinegar,260.0
Mehran Mix Pickle 1Kg(67),Ketchup Pickles Sauce Vinegar,585.0
Mehran Mix Pickle 320 Gm (67),Ketchup Pickles Sauce Vinegar,260.0
Mehran Mixed Pickle 1 Kg Pouch (67),Ketchup Pickles Sauce Vinegar,462.0
Mehran Mixed Pickle 500 Gm Pouch(67),Ketchup Pickles Sauce Vinegar,141.0
Mehran Nihari Masala 120 gm (67),Spices,245.0
Mehran Nihari Masala 60 Gm(67),Spices,128.0
Mehran Palak Gosht 50 Gm(67),Spices,128.0
Mehran Palao Biryani 45 Gm (67),Spices,128.0
Mehran Paya Masala 50 Gm(67),Spices,128.0
Mehran Pista Khee Mix 155 Gm(67),"Dessert (Custard Cereals Kheer, Pudding)",135.0
Mehran Pokara Mix 150 Gm (67),Spices,128.0
Mehran Punjabi Palao 50 Gm (67),Spices,128.0
Mehran Qeema Masala 100 Gm (67),Spices,245.0
Mehran Qeema Masala 50 Gm(67),Spices,128.0
Mehran Qorma Masala 100G(67),Spices,245.0
Mehran Qorma Masala 50 Gm(67),Spices,128.0
Mehran Red Chilli Powder 100 Gm(67),Spices,200.0
Mehran Red Chili Powder 200 Gm(67),Spices,370.0
Mehran Red Chili Powder 400 Gm(67),Spices,690.0
Mehran Red Chilli Powser 50 Gm(67),Spices,105.0
Mehran Seekh Kabab 45 Gm(67),Spices,128.0
Mehran Special Dall Masala 50 Gm(67),Spices,128.0
Mehran Shami Kabab Masala 50 Gm(67),Spices,128.0
Mehran Sheer Khurma 160 gm (67),"Dessert (Custard Cereals Kheer, Pudding)",195.0
Mehran Sindhi Biryani 110 Gm(67),Spices,245.0
Mehran Sindhi Biryani 55 Gm(67),Spices,128.0
Mehran Soya Sauce 800 Ml(67),Ketchup Pickles Sauce Vinegar,265.0
Mehran Tandoori Chargha 45 Gm(67),Spices,128.0
Mehran Tikka Boti 50 Gm(67),Spices,128.0
Mehran Tomato K/Up 800 gm(67),Ketchup Pickles Sauce Vinegar,405.0
Mehran Tomato K/Up 400 Gm(67),Ketchup Pickles Sauce Vinegar,220.0
Mehran Trio Pack Sauces 900 Ml(67),Ketchup Pickles Sauce Vinegar,350.0
Mehran Tumeric Powder 100 Gm(67),Spices,147.0
Mehran Tumeric Powder 50 gm(67),Spices,78.0
Mehran Vegetable Masala 50 Gm(67),Spices,98.0
Mehran Vermicilli 140 Gm(67),Spices,75.0
Mehran Vermicilli 200 Gm(67),Vermicelli Pasta Macaroni Noodle,90.0
Mehran Vinegar 300 Gm(67),Ketchup Pickles Sauce Vinegar,97.0
Mehran Vinegar 800 Gm(67),Ketchup Pickles Sauce Vinegar,175.0
Mehran Yakhni Palao 50 Gm(67),Spices,128.0
MEASURING SPOON BLACK COLOR,Plastic Items House Hold Utensils,290.0
Measuring Oon Multi Color,Plastic Items House Hold Utensils,195.0
Meat Ball Spaghettis 250 Gm(59),Vermicelli Pasta Macaroni Noodle,79.0
Meat Lasagne 250 Gm,Vermicelli Pasta Macaroni Noodle,110.0
Meat Tenderizer 40 Gm (36),Spices,88.0
Medical Bleach Cream(09),Creams/Vasline,396.0
Medicam Dental Cream 90 Gm Plain(09),Tooth Paste,260.0
Medicam Dental Cream 140 Gm(09),Tooth Paste,269.0
Medicam Dental Cream 180 Gm(09),Tooth Paste,318.0
Medicam Dental Cream 35 Gm(09),Tooth Paste,100.0
Medicam Freckle Cream(09),Creams/Vasline,396.0
Medicam Herbal Br/Pkt 75 Gm(09),Tooth Paste,150.0
Medicam Herbal T/Paste 165 Gm(09),Tooth Paste,99.0
Medicam Shampoo L/S(09),Hair Shampoos,221.0
Medicam Shampoo Month Pack New Ald (09),Hair Shampoos,59.0
Medicam Shampoo Month Pack New Amla(09),Hair Shampoos,59.0
Medicam Shampoo Month Pack New Anti-Lice(09),Hair Shampoos,59.0
Medicam Shampoo Month Pack New Black Olive(09),Hair Shampoos,60.0
Medicam Shampoo Month Pack New Egg(09),Hair Shampoos,60.0
Medicam Shampoo Month Pack New Herbal(09),Hair Shampoos,59.0
Medicam Shampoo Month Pack New Kalonji(09),Hair Shampoos,59.0
Medicam Shampoo Month Pack New Regular(09),Hair Shampoos,60.0
Medicam Shampoo Month Pack New Shikakai(09),Hair Shampoos,59.0
Medicam Shampoo S(09),Hair Shampoos,136.0
Medicame Herbal T/Paste 1(09),Tooth Paste,260.0
Medican Shaving Cream(09),Shaving Cream Razors Blades Brushes,158.0
Medicum Dental Cream Brush Pack Regular(09),Tooth Paste,59.0
Medipaste Dental Cream L 65 Gm (41),Tooth Paste,85.0
Medipaste Dental Cream M 35 Gm (41),Tooth Paste,59.0
Iqra Meethary 200 gm (39),Spices,115.0
Iqra Meethi Saunf 200 Gm (39),Spices,125.0
Meezan C-Oil 3 Ltr Btl Old Code,Cooking Oil,1020.0
Meezan Cooking Oil 3Ltr Old Code,Cooking Oil,1020.0
Meezan Cola Next 1.5 Ltr (Beverage) (RMCD) (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",155.0
Meezan Fizz Up 1.5 Ltr (Beverage) (RMCD) (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",155.0
Meezan Fizz Up 2.2 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",90.0
Meezan Mount Dare 1.5 Ltr (Beverage) (RMCD) (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",155.0
MEEZAN MOUNT DARE 2.25 LTR (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",90.0
MEEZAN OLIVE OIL 4.5 Ltr (RMOL)(85),Cooking Oil,2640.0
MEEZAN OLIVOLA OIL 4 LTR,Cooking Oil,1570.0
Meezan Rango 1.5 Ltr (Beverage) (RMCD) (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",155.0
Meezan Rango 2.25 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",90.0
Meh-Chicken Broast 130Gm (67),Spices,128.0
Mehran Biryani 90 gm(67),Spices,245.0
Mehran Biryani 45 Gm(67),Spices,128.0
Mehran Biryani Masala 25(67),Spices,59.0
Mehran Black Paper Powder 50 Gm(67),Spices,183.0
Mehran Bombay Biryani 60 Gm(67),Spices,128.0
Mehran Chat Masala 100 Gm(67),Spices,175.0
Mehran Chicken Tikka 45 Gm(67),Spices,128.0
Mehran Chicken  Masala 50 Gm(67),Spices,128.0
Mehran Chilli Garlic Sauce 800 gm(67),Ketchup Pickles Sauce Vinegar,405.0
Mehran Chili Garlic Sauce 400 gm(67),Ketchup Pickles Sauce Vinegar,220.0
Mehran Chilli Sauce 800 Gm(67),Ketchup Pickles Sauce Vinegar,275.0
Mehran Cholay Masala 100 Gm(67),Spices,128.0
Mehran Curry Powder 200 Gm(67),Spices,295.0
Mehran Dahi Bara Mix 150 Gm(67),Spices,128.0
Mehran Ecial Kaleji Masala 50 Gm(67),Spices,128.0
Mehran Garam Masala 50 Gm(67),Spices,237.0
Mehran Garlic Paste 320 Gm(67),Ketchup Pickles Sauce Vinegar,465.0
Mehran Garlic Powder 50 Gm(67),Spices,129.0
Mehran Soya Sauce 300 Ml(67),Ketchup Pickles Sauce Vinegar,135.0
Melamine Dester Bowel  Glaced 160 ,Plastic Items House Hold Utensils,110.0
Melamine Dinner Plate  Glaced 260 ,Plastic Items House Hold Utensils,180.0
Melamine Donga With Top 580 ,Plastic Items House Hold Utensils,400.0
Melamine Donga Without Top 320 ,Corokery,220.0
Melamine L Plate  Glaced 360 ,Plastic Items House Hold Utensils,250.0
Melamine Quarter Plate  Glaced 200 ,Plastic Items House Hold Utensils,140.0
Melamine Tray L 520 ,Plastic Items House Hold Utensils,360.0
Mewa 125 Gm,Dry Fruits,210.0
Mewa 250 Gm,Dry Fruits,410.0
Mezan Cooking Oil 4.5 ltr bottle(RMOL)(85),Cooking Oil,2140.0
Mezan Cooking Oil 4.5 Ltr Can( For MN/SA/LE Zones Only)Old Code,Cooking Oil,1515.0
Mezan Canola Oil 1 Ltr Doy Pack(RMOL),Cooking Oil,478.0
Mezan Canola 1*5 Ltr(RMOL)(85),Cooking Oil,460.0
Mezan Tea Chai Baithak 100 Gm(RMBT)(68),Tea,143.0
Mezan Chai Baithak 15 Gm (68),Tea,20.0
Mezan Chai Baithak 6Gm(68),Tea,10.0
Mezan Tea Chai Bathak 200 gm(RMBT)(68),Tea,293.0
Mezan Classic Cooking Oil 1x5 Ltr Pouch,Cooking Oil,313.0
Mezan Cola Next 1 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",115.0
Mezan Cola Next 2.25 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",90.0
Mezan Cola Next 500 Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",32.0
Mezan Energy Storm 345 Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",40.0
Mezan Fizz Up 1 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",115.0
Mezan Fizz Up 500 Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",32.0
Mezan Ghee 16 Kg Bkt,Ghee,2380.0
Mezan Green T/ Bag 1.5 Gm 25X40 Mint(68),Green Tea,169.0
Mezan Green T/ Bag 1.5 Gm 25X40Pure Green(68),Green Tea,169.0
Mezan Green T/Bag 1.5 Gm 25X40 Jasmine(68),Green Tea,169.0
Mezan Green T/Bag 1.5 Gm 25X40Lemon(68),Green Tea,169.0
Mezan Hardam Super Tea 180 Gm(RMBT)(68),Tea,330.0
Mezan Hardum 14 Gm(68),Tea,10.0
Mezan Hardum Danedar 475 Gm(68),Tea,444.0
Mezan Hardum Danedar 950 Gm(68),Tea,837.0
Mezan Tea Hardum Danedar 910 Gm(RMBT)(68),Tea,1599.0
Mezan Tea Hardum Danedar Hard Pack 180 Gm(RMBT)(68),Tea,318.0
Mezan Tea Hardum Danedar Hard Pack 90 Gm(RMBT)(68),Tea,159.0
Mezan Tea Hardum Mixture 460 Gm Pouch(RMBT)(68),Tea,782.0
Mezan Tea Hardum Mixture 910 Gm Pouch(RMBT)(68),Tea,1604.0
Mezan Hardum Super Tea 30 Gm(68),Tea,20.0
Mezan Hardum Super Tea 450 Gm(RMBT)(68),Tea,751.0
Mezan Hardum Super Tea 90 Gm(RMBT)(68),Tea,170.0
Mezan Hardum Super Tea Pouch 900 Gm(RMBT)(68),Tea,1553.0
Mezan Mount Dare 1 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",115.0
Mezan Mount Dare 500 Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",32.0
Mezan Ola Water 1.5 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",49.0
Mezan Ola Water 600Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",20.0
Mezan Olivola Oil 1 Ltr(RMOL)(85),Cooking Oil,538.0
Mezan Olivola Oil 10 J/C(RMOL)(85),Cooking Oil,5280.0
Mezan Olivola Oil 3 Ltr(RMOL)(85),Cooking Oil,1615.0
Mezan Olivola Oil 4.5 Ltr,Cooking Oil,1750.0
Mezan Rango 1 Ltr (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",115.0
Mezan Rango 500 Ml (1R),"Beverages (Soft drink, Water, Juices, Syrups etc)",32.0
Shan Hyderabadi Pickle 1 Kg (62),Ketchup Pickles Sauce Vinegar,739.0
Mezan Sunflowr 1 Ltr(RMOL)(85),Cooking Oil,460.0
Mezan Tea  Bhaitak 480 Gm(RMBT)(68),Tea,646.0
Mezan Tea Baithak 910 Gm(RMBT)(68),Tea,1271.0
Mezan Tea Hardum 475 Gm (68),Tea,393.0
Mezan Tea Hardum 950 Gm (68),Tea,770.0
Mezan Tea Ultra Rich 180 Gm(RMBT)(68),Tea,328.0
Mezan Tea Ultra Rich 475 Gm(68),Tea,412.0
Mezan Tea Ultra Rich 475 Gm(68),Tea,434.0
Mezan Tea Ultra Rich 950 Gm (68),Tea,785.0
Mezan Tea Ultra Rich Pouch 460 Gm(RMBT)(68),Tea,777.0
Mezan Tea Ultra Rich Pouch 910 Gm(RMBT)(68),Tea,1599.0
Mezan Tea Ultra Rich Zip Pouch 380 Gm(RMBT)(68),Tea,550.0
Mezan Ultra Rich Hard 27 Gm(68),Tea,20.0
Mezan Ultra Rich Tea Hard 90 Gm(RMBT)(68),Tea,149.0
Mezan Ultra Rich Hard Tea 14 Gm(68),Tea,10.0
Mezan Tea Ultra Rich Jar 425 Gm(RMBT)(68),Tea,746.0
Milan Nirol 490 Gm  (22),Toilet Soaps,56.0
Milan Regular Quality 800 Gm (22),Toilet Soaps,145.0
Milan Soap special Quality 1000 Gm (22),Toilet Soaps,350.0
Milan Soap Vermicelli 800 Gm (22),Toilet Soaps,116.0
Milk Eclair Toffee 100 Pcs(69),Chocolates Toffees Sweets,196.0
Milk Pak Cream 200 Ml(57),Creams,217.0
