date,sales_id,user_id,total,items
2023-03-10 17:57:36.162781,1,17,865,"[{'name': 'super power detergent powder 200gm', 'quantity': 1}, {'name': 'gold flack cigrate per pkt (only for jails)(39)', 'quantity': 3}]"
2021-02-25 17:34:20.097219,1,23,860,"[{'name': 'viking glass cleaner medium 500 ml (king enterprises) (80)', 'quantity': 3}, {'name': 'shield feeder (regular evenflo) 125 ml(53)', 'quantity': 2}]"
2023-07-23 17:13:18.503830,1,16,1205,"[{'name': 'papaya shampoo/cond 400ml', 'quantity': 1}, {'name': 'mezan ghee 2.5 kg bkt old code', 'quantity': 1}]"
2021-03-26 15:50:16.581984,1,12,350,"[{'name': 'malta cooking oil 1x5 ltr pouch (for sr,mn,id,pr,sa zone)(old code)', 'quantity': 2}]"
2021-10-22 14:23:36.834173,1,14,4890,"[{'name': 'dabur a/srson amla 200ml', 'quantity': 1}, {'name': 'kohinoor josh 900 gm(rmbt)', 'quantity': 3}]"
2023-11-21 19:02:12.120300,1,35,223,"[{'name': 'cobra insect powder 133 gms', 'quantity': 3}, {'name': 'lu prince choclate 38 gm', 'quantity': 1}]"
2021-11-14 16:44:10.824851,1,22,5415,"[{'name': 'nan 2 400 gm pak(57)', 'quantity': 2}, {'name': 'kolson jam heart strawbery & vanila 13.2 gm', 'quantity': 3}]"
2022-06-26 21:51:05.266166,1,11,351,"[{'name': 'crown dal masoor washed 250gm(131)(p)', 'quantity': 3}]"
2021-12-17 08:04:51.923942,1,35,975,"[{'name': 'dentonic t/ paste 125 gm brush pack', 'quantity': 3}, {'name': 'fauji wheat flakes 250 gm pkt', 'quantity': 2}]"
2023-02-19 20:37:10.946023,1,21,71,"[{'name': 'medicam antibacterial soap 110 gms ice mint(09)', 'quantity': 1}]"
2023-02-28 21:13:22.866101,1,3,1488,"[{'name': 'kilite toilet bowel cleaner 500 ml(24)', 'quantity': 3}, {'name': '(wrong code) pantene pv 185ml(10)', 'quantity': 3}]"
2023-02-11 10:49:41.529982,1,21,184,"[{'name': 'marinda 300 ml', 'quantity': 3}, {'name': 'camelia ginseng green tea 30 pcs(59)', 'quantity': 1}]"
2021-06-18 16:33:13.696130,1,21,2840,"[{'name': 'cleaning broom 258', 'quantity': 2}, {'name': 'nike perfum 150 ml', 'quantity': 2}]"
2021-11-18 11:40:17.061467,1,37,461,"[{'name': 'local purchase product', 'quantity': 1}, {'name': 'dawn crispy rusk (large) 400 gm (94)', 'quantity': 2}]"
2023-05-21 16:58:23.282719,1,16,873,"[{'name': 'wiz glass cleaner 500ml bottle (60)', 'quantity': 2}, {'name': 'crown masoor whole 250gm(131)(p)', 'quantity': 3}]"
2023-11-05 14:59:36.805178,1,34,1332,"[{'name': '(wrong  code)capri h/wash blue', 'quantity': 3}, {'name': 'saad gold super  basmati rice 1 kg', 'quantity': 3}]"
2021-04-10 13:11:54.609393,1,35,1463,"[{'name': ""queen's white basmati rice 2kg"", 'quantity': 2}, {'name': 'ecial food haleem masala 345 gm', 'quantity': 3}]"
2022-06-27 16:09:25.742294,1,36,1413,"[{'name': 'mezan ghee 2.5 kg bkt(pg)(85)', 'quantity': 1}, {'name': 'piston  with out pin', 'quantity': 2}]"
2022-11-27 21:18:07.422885,1,23,168,"[{'name': 'shield  feeder (evenflo cylindrical yp 250 ml(53)', 'quantity': 1}]"
2023-09-06 12:24:28.205587,1,25,183,"[{'name': 'fudge (sohan hlwa tofe box)', 'quantity': 3}, {'name': 'tiloyo lobo (dish wash) pack of 12', 'quantity': 3}]"
2023-10-17 21:23:54.339909,1,15,556,"[{'name': 'sfg bs lemon fresh 125gmsx72(10)', 'quantity': 2}, {'name': 'mix fruit jam 410 gm', 'quantity': 3}]"
2023-04-25 15:47:26.632216,1,20,2478,"[{'name': 'g.f pencilautocratplastic48jar (43)', 'quantity': 3}]"
2023-09-27 20:28:45.822025,1,5,196,"[{'name': 'mehran chat masala 50 gm(67)', 'quantity': 2}]"
2022-12-01 17:16:05.673051,1,22,60,"[{'name': 'slanty plain salt 21 gm', 'quantity': 3}]"
2021-11-15 09:08:03.524406,1,16,224,"[{'name': 'thanda orange jug pack 60 gm', 'quantity': 1}, {'name': 'cloth brush light duty asst.', 'quantity': 1}]"
2023-02-12 12:48:36.918681,1,24,543,"[{'name': 'filly orange chew tofe box', 'quantity': 3}, {'name': 'd-soft pop up tissues (80x2 ply) (1v)', 'quantity': 3}]"
2022-12-31 19:35:42.982268,1,17,929,"[{'name': 'glade aerosol i love u 300 ml(59)', 'quantity': 1}, {'name': 'qamar tea 20 gm  hp(ylw) (rmbt) (2b)', 'quantity': 2}]"
2021-07-29 10:46:54.405507,1,20,200,"[{'name': 'shafay alum (phatkri) 200 gm (2a)', 'quantity': 2}]"
2021-09-11 11:30:39.242074,1,35,354,"[{'name': 'dalda fort can/ c/ oil 1x5 ltr (old code)(1c)', 'quantity': 1}]"
2023-08-25 12:58:15.752190,1,34,712,"[{'name': 'hankies compact tissue box 50s 2ply', 'quantity': 3}, {'name': 'dunhill special 20 hl(only for jails)(98)', 'quantity': 1}]"
2022-10-19 16:58:35.027424,1,3,20,"[{'name': 'english biscuits peanut pik mini 35 gm hr (13)', 'quantity': 2}]"
2021-01-23 16:55:22.051085,1,7,1020,"[{'name': 'wavy steel scrubber jumbo 30 gms 1x20x12', 'quantity': 3}, {'name': 'maan cooking oil 1x5 ltr pouch', 'quantity': 2}]"
2021-04-21 14:52:24.330581,1,18,1233,"[{'name': 'phool classic vermcelli 200 gm(73)', 'quantity': 1}, {'name': 'sunsilk black shine shampoo (local) 185 ml(08)', 'quantity': 3}]"
2022-08-31 19:05:55.571699,1,18,94,"[{'name': 'marhaba amla hair oil 100 ml', 'quantity': 1}]"
2022-08-30 08:16:40.687454,1,10,1,"[{'name': 'ring finger', 'quantity': 2}]"
2023-10-18 17:15:36.151495,1,12,624,"[{'name': 'guardex anti bac awalening soap 140 gms(27)', 'quantity': 1}, {'name': 'nimko mix 200 gm (only for jails)(92)', 'quantity': 3}]"
2023-12-25 13:50:43.872422,1,25,360,"[{'name': 'jacker potato cris 160 gm can bbq ', 'quantity': 1}, {'name': 'jhonsons wipes', 'quantity': 1}]"
2023-04-03 09:08:26.974246,1,13,1207,"[{'name': 'rio strawberry vanilla  40.7 gm (13)', 'quantity': 1}, {'name': 'manpasand ghee 900 gm pouch (1c)(pg)', 'quantity': 3}]"
2022-05-10 19:55:51.463543,1,23,317,"[{'name': 'lifebuoy care 100 gms(08)', 'quantity': 3}, {'name': 'medicam double protection- tooth brush(rs.80/-)(09)', 'quantity': 1}]"
2021-11-27 17:55:41.832483,1,13,58,"[{'name': 'coco delight f/p', 'quantity': 2}]"
2023-02-15 13:16:46.637082,1,37,71,"[{'name': 'shan shoop liquid tastemaker hot & icy 72 gm (62)', 'quantity': 1}]"
2022-11-06 21:17:57.484347,1,10,410,"[{'name': 'versace glass 5041', 'quantity': 1}]"
2022-01-21 09:09:02.464222,1,14,1305,"[{'name': 'dove shampoo 335 ml usa', 'quantity': 3}]"
2023-06-26 10:01:40.684524,1,13,429,"[{'name': 'nutri chikee peanut 70 - 80 gm (1w)', 'quantity': 2}, {'name': 'face fresh fairness cream', 'quantity': 3}]"
2023-07-25 08:10:39.137313,1,35,46,"[{'name': 'nurpur uht milk 250ml', 'quantity': 2}]"
2021-03-19 21:56:15.897223,1,15,486,"[{'name': 'fuji gol corn flake 450gm', 'quantity': 2}, {'name': 'medicam shampoo month pack new kalonji(09)', 'quantity': 2}]"
2023-07-10 11:16:41.352393,1,25,348,"[{'name': 'crispo pudding mango 84 gm(59)', 'quantity': 3}]"
2023-07-12 17:04:02.980970,1,20,5430,"[{'name': 'ariel machine expert 2 kg - set b(10)', 'quantity': 3}]"
2021-02-26 20:21:13.740957,1,23,273,"[{'name': 'milk pack cream 125 ml', 'quantity': 1}, {'name': 'sunsilk perfect/s 200 ml', 'quantity': 1}]"
2021-01-22 18:42:30.154183,1,10,1205,"[{'name': 'manpasand ghee 2.5 kg pouch(pg)', 'quantity': 1}]"
2023-12-08 11:40:24.373976,1,1,544,"[{'name': 'h&s sh anti hair fall 5 pk(10)', 'quantity': 2}, {'name': 'fauji corn flakes 150 gm pkt', 'quantity': 3}]"
2021-07-10 11:56:42.526116,1,13,868,"[{'name': 'h&s silky black 185ml-g(10)', 'quantity': 2}]"
2023-06-25 20:23:19.959876,1,13,515,"[{'name': 'dove hair fall res 175 ml(08)', 'quantity': 1}, {'name': 'marvel clove 25g (63)', 'quantity': 2}]"
2023-07-26 08:13:23.738494,1,10,796,"[{'name': 'new pantene iris ad 200 ml', 'quantity': 3}, {'name': 'wiz h/wash 250ml bottle cocunut (60)', 'quantity': 2}]"
2022-09-18 14:24:38.149121,1,10,756,"[{'name': 'lifebuoy care twin pack 130 gms', 'quantity': 2}, {'name': 'water ort bottle ld asst.', 'quantity': 1}]"
2022-05-14 14:35:25.316273,1,25,96,"[{'name': 'king toilet cleaner family 1000 ml (80)', 'quantity': 1}]"
2022-07-13 10:10:46.876280,1,15,240,"[{'name': 'shafay tamarind (imli) 100gm (2a)', 'quantity': 3}]"
2023-12-11 13:18:39.648235,1,35,1,"[{'name': 'dummy', 'quantity': 1}]"
2023-10-11 17:49:51.380612,1,20,23,"[{'name': 'click half roll biscuit', 'quantity': 2}]"
2023-10-15 13:59:49.744524,1,11,58,"[{'name': 'milkabisk biscuits f/p', 'quantity': 2}]"
2022-06-18 19:54:05.578072,1,18,978,"[{'name': 'sfg body wash white 400ml(10)', 'quantity': 2}]"
2023-06-16 16:37:44.019125,1,5,2943,"[{'name': 'apple jam 1050 gms (mitch.) deleted code', 'quantity': 3}, {'name': 'nivea soft plastic jar 200ml(59)', 'quantity': 3}]"
2022-02-24 17:11:18.934371,1,19,607,"[{'name': 'jelly abc 36 bag 36 boxes(61)', 'quantity': 3}, {'name': 'divine foods dal chana 1kg(137)(p)', 'quantity': 2}]"
2023-11-01 10:04:19.338218,1,4,687,"[{'name': 'english breeze air freshener lavender 300ml', 'quantity': 3}, {'name': 'kolson vermicelli colored 200 gm', 'quantity': 3}]"
2023-10-04 15:11:54.769662,1,18,5010,"[{'name': 'vigo baby mega m 88 pcs', 'quantity': 3}]"
2022-02-14 18:53:10.774834,1,10,74,"[{'name': '(wrong code)  safeguard total 10 vitamin 70 gm(10)', 'quantity': 2}]"
2023-08-13 17:55:17.736681,1,15,707,"[{'name': 'english breeze hand wash mouther 500ml', 'quantity': 2}, {'name': 'ebm marie 130.4 gm pkt (13)', 'quantity': 3}]"
2022-03-08 09:08:24.182560,1,12,555,"[{'name': 'habitt party pack (white)(1m)', 'quantity': 3}]"
2022-07-25 19:26:46.760137,1,24,534,"[{'name': 'forhans silkona honey lotion 200ml', 'quantity': 2}, {'name': 'dentonic t/ paste 125 gm brush pack', 'quantity': 2}]"
2022-07-11 16:09:06.723496,1,21,354,"[{'name': 'f&l m/v 50gm fair w/fairness(08)', 'quantity': 3}]"
2022-08-24 10:40:57.882205,1,7,326,"[{'name': 'tang 440gm', 'quantity': 2}]"
2023-07-16 12:19:12.665438,1,21,645,"[{'name': 'super power detergent powder 1000gm', 'quantity': 3}, {'name': 'best food italian cracker 200 gm(38)', 'quantity': 3}]"
2022-11-23 08:58:11.479339,1,10,338,"[{'name': 'agro pak alubukhara 200 gm (92)', 'quantity': 1}]"
2023-07-28 11:27:42.778364,1,21,453,"[{'name': 'crisper 3pcs set jr. ap(clean max)', 'quantity': 3}]"
2021-05-01 16:00:39.436528,1,7,112,"[{'name': 'phool rock refined iodized salt 800 gm(73)', 'quantity': 1}, {'name': 'cfl butter puff 34.9 gm munch pack (13)', 'quantity': 3}]"
2023-11-23 08:04:01.801898,1,14,804,"[{'name': 'tapal chenak tea 45 gm soft pack(rmbt)(37)', 'quantity': 3}, {'name': 'shng garlic c/s 1 kg igs 250g fre', 'quantity': 3}]"
2022-11-28 20:34:33.586316,1,4,320,"[{'name': 'eagle sharp 500 ml toilet cleaner', 'quantity': 2}, {'name': 'powerful grip naphthalene balls 100 gms(35)', 'quantity': 2}]"
2022-05-28 20:57:57.167960,1,3,40,"[{'name': 'bonus tristar 160 gms new (05)', 'quantity': 2}]"
2021-06-15 16:29:02.306735,1,1,1648,"[{'name': 'besto macaroni spiral 400 gm pch (38)', 'quantity': 1}, {'name': 'mughal economy ricebasmati big broken rice5kg(135)(r)', 'quantity': 3}]"
2022-11-12 12:26:56.230818,1,10,1161,"[{'name': 'medicam dental cream 180 gm(09)', 'quantity': 2}, {'name': 'protien shampoo volume & bounce 200', 'quantity': 3}]"
2021-04-23 14:58:41.849641,1,7,560,"[{'name': 'soya supreme oil 1 ltr btl(rmol)(58)', 'quantity': 1}]"
2022-01-04 11:17:39.733383,1,1,1530,"[{'name': 'fauji corn flakes pkt 500 gm', 'quantity': 3}]"
2022-06-27 18:24:37.837285,1,1,4164,"[{'name': 'max paste green 400 gm (05)', 'quantity': 1}, {'name': 'star mixer orange tin 2500 gm(69)', 'quantity': 3}]"
2021-05-28 15:13:58.806833,1,19,1476,"[{'name': 'golden sun ghee 2.5 kg', 'quantity': 3}, {'name': 'freedom s/n 16s', 'quantity': 2}]"
2021-09-06 10:46:15.166864,1,10,250,"[{'name': 'tapal st 45 gm t/bag(37)', 'quantity': 1}]"
2023-02-12 08:40:03.811386,1,36,742,"[{'name': 'glint glass cleaner 500ml(59)', 'quantity': 1}, {'name': 'mitchells apple jam 200gm(44)', 'quantity': 2}]"
2023-02-03 13:03:58.099433,1,7,760,"[{'name': 'chicken samosa economy pak', 'quantity': 2}]"
2022-01-06 15:57:27.355234,1,35,522,"[{'name': 'pik a nut m.s/p', 'quantity': 3}, {'name': 'shan tomato chutney 315 gm(62)', 'quantity': 2}]"
2021-04-22 18:40:23.175967,1,17,1026,"[{'name': 'nivea body essential rich caring milk 125ml(59)', 'quantity': 2}, {'name': 'azadi bath 120gm', 'quantity': 3}]"
2022-08-20 09:03:08.232675,1,13,454,"[{'name': 'crispo spagahtti(59)', 'quantity': 2}]"
2021-03-09 13:04:49.791217,1,36,10000,"[{'name': 'warid easy load-10000', 'quantity': 1}]"
2021-01-30 09:45:37.906283,1,13,2637,"[{'name': 'lifebuoy total 115 gm', 'quantity': 3}, {'name': 'sufi canola c/oil5 ltr', 'quantity': 3}]"
2021-10-01 12:40:03.649484,1,34,3335,"[{'name': 'lectogen-i starter 400 gm(57)', 'quantity': 1}, {'name': 'nestle koko crunch 170gm(57)', 'quantity': 3}]"
2023-08-07 17:37:09.800010,1,10,559,"[{'name': 'sfg lhs floral scent 420ml-pd(10)', 'quantity': 1}]"
2022-03-13 11:56:11.233930,1,21,1290,"[{'name': 'habib t-ketchup 1 kg', 'quantity': 3}, {'name': 'dental floss asst.', 'quantity': 3}]"
2023-09-07 17:42:30.520563,1,19,172,"[{'name': 'apple chikku xl fm', 'quantity': 1}]"
2022-11-27 19:39:43.662253,1,10,640,"[{'name': 'lumer lemon  3000 gms (detergent powder)(18)', 'quantity': 1}]"
2023-06-27 17:07:40.239665,1,20,551,"[{'name': 'shangrilla smile mango fruit drinks 1 ltr(26)', 'quantity': 1}, {'name': 'character lunch box fancy for kids (writing ways)', 'quantity': 3}]"
2021-05-26 13:29:36.509852,1,10,773,"[{'name': 'caresse honey lotion medium 115 ml(95)', 'quantity': 2}, {'name': 'rexona body spray 200ml', 'quantity': 1}]"
2021-06-26 10:20:22.171881,1,16,30,"[{'name': 'slanty salt 32 gm', 'quantity': 1}]"
2023-09-06 15:34:09.080028,1,22,3279,"[{'name': 'shield feeder wide neck 180 ml(53)', 'quantity': 1}, {'name': 'robin liquid blue 300ml (04)', 'quantity': 3}]"
2022-06-05 21:32:17.767023,1,25,1135,"[{'name': 'mehran red chilli powder 100 gm(67)', 'quantity': 2}, {'name': 'nutri bondi200 gm (1w)', 'quantity': 3}]"
2021-09-04 14:23:47.604236,1,35,2640,"[{'name': 'meezan olive oil 4.5 ltr (rmol)(85)', 'quantity': 1}]"
2021-12-25 16:16:16.229227,1,18,1260,"[{'name': 'lifebuoy tatal 115g 2/save', 'quantity': 3}, {'name': 'fancy 3pcs suit in 7mtr', 'quantity': 3}]"
2023-12-31 12:16:29.707070,1,14,23,"[{'name': 'coca cola 500 ml kinley water btl(50)', 'quantity': 1}]"
2023-06-25 15:04:15.207833,1,18,100,"[{'name': 'colgate x clean t/brush(05)', 'quantity': 1}]"
2021-04-29 19:09:23.311362,1,13,188,"[{'name': 'bombay chaat masala 100 gm (36)', 'quantity': 2}]"
2022-01-21 09:20:09.517085,1,4,373,"[{'name': 'mama blueberry syrup 625 gm btl(69)', 'quantity': 1}]"
2021-05-28 18:16:06.052602,1,12,202,"[{'name': 'bubble your name 8 jar 90pcs big(61)', 'quantity': 3}, {'name': 'mix orang jam 430 gm naurus', 'quantity': 2}]"
2021-04-07 08:58:29.801762,1,14,146,"[{'name': 'naubhar premium super basmati rice 1 kg', 'quantity': 1}]"
2023-04-01 11:33:47.714450,1,22,335,"[{'name': 'always ultra s5 night(10)', 'quantity': 1}]"
2021-03-22 20:08:31.360029,1,21,96,"[{'name': 'paradise plus  summer(12pcs 36 box)(61)', 'quantity': 3}, {'name': 'malted vinigar 1/2 ltr (tops)', 'quantity': 3}]"
2021-11-10 17:32:13.041390,1,11,1064,"[{'name': 'soap beauty rlx nourishing touch indonisia 150 gm(55)', 'quantity': 1}, {'name': 'mach 3 plus 2up(10)', 'quantity': 1}]"
2022-09-02 21:17:44.943683,1,36,370,"[{'name': 'raaz tea 190 gm pouch(rmbt)(42)', 'quantity': 2}]"
2023-01-17 13:47:41.623374,1,10,5454,"[{'name': 'tapal danedar tea 900 gm(rmbt)(37)', 'quantity': 3}, {'name': 'samsool shampoo s 150 ml(59)', 'quantity': 3}]"
2022-07-27 11:26:12.769504,1,22,783,"[{'name': 'dil dil banaspati (1x5)kg pouch(for mn/sa/le zones only)old code(85)', 'quantity': 3}]"
2023-05-02 12:08:03.061823,1,35,10305,"[{'name': 'eva canola oil 10 ltr jery can (for sa,sr,le,mn,qa zone)', 'quantity': 3}]"
2022-12-20 19:30:09.795955,1,17,300,"[{'name': 'vital care antibacterial soap 135 gms(30)', 'quantity': 2}]"
2023-03-31 12:24:42.499130,1,23,255,"[{'name': 'haleeb milk 250 ml (ecolean) (rmut)(51)', 'quantity': 3}]"
2021-11-27 10:32:53.223782,1,1,1378,"[{'name': 'tops straberry 250ml nr juice', 'quantity': 3}, {'name': 'pre nan (b nw026-1-s) 400  gm pk(57)', 'quantity': 1}]"
2022-05-11 10:41:28.621719,1,15,2906,"[{'name': 'gentle face wash cream 100ml', 'quantity': 3}, {'name': 'sunsilk shampoo  black shine 660 ml(08)', 'quantity': 2}]"
2022-03-28 11:27:00.717925,1,17,151,"[{'name': 'dettol soap radiance 100 gm(04)', 'quantity': 3}, {'name': 'chapat candy kairi rs 2(61)', 'quantity': 2}]"
2022-01-16 16:37:59.935383,1,19,330,"[{'name': 'national chilli garlic sauce 225 gm(56)', 'quantity': 3}]"
2021-06-07 13:44:53.282445,1,4,1380,"[{'name': 'mehran red chili powder 400 gm(67)', 'quantity': 2}]"
2022-12-02 08:29:05.968128,1,11,1826,"[{'name': 'golden sun oil 5ltr ', 'quantity': 2}]"
2021-05-10 11:46:49.588640,1,13,438,"[{'name': '7up sugar free 1.5 ltr (beverage) (rmcd) (90)', 'quantity': 3}, {'name': 'fauji vermicillies 175 gm', 'quantity': 2}]"
2021-08-22 12:16:15.960371,1,15,400,"[{'name': 'serving rice dish white', 'quantity': 1}]"
2023-05-23 08:31:50.096332,1,25,687,"[{'name': 'utility mustard oil 200 ml (ob-v)', 'quantity': 3}, {'name': 'kalonji 125 gm', 'quantity': 3}]"
2023-01-20 16:05:04.529259,1,37,2302,"[{'name': '4me soap lime & aloevera 105 gms(55)', 'quantity': 2}, {'name': 'sufi sunflower oil 10 ltr', 'quantity': 1}]"
2022-11-08 13:41:37.193351,1,7,840,"[{'name': 'feeder brush j/', 'quantity': 3}]"
2021-07-17 17:33:05.661478,1,36,38,"[{'name': 'eno fruit salt lemon sachet(59)', 'quantity': 1}, {'name': 'solec-ultra 60 gms  detergent powder)(18)', 'quantity': 2}]"
2021-08-07 13:46:24.897727,1,15,2400,"[{'name': 'sa ginger 1 kg (lp)(shk)', 'quantity': 3}]"
2021-06-24 08:55:04.680972,1,34,677,"[{'name': 'chocoblis h/ch sprd 300m  ', 'quantity': 1}]"
2023-04-29 13:55:22.523052,1,7,99,"[{'name': 'guardex anti bac enchanting soap 140 gms(27)', 'quantity': 1}]"
2022-07-12 17:02:06.735797,1,23,320,"[{'name': 'golden sun b/pati 1kg(pg)', 'quantity': 2}]"
2021-11-12 10:09:14.760735,1,25,30,"[{'name': 'mug with handle', 'quantity': 1}]"
2022-08-03 09:59:15.914555,1,25,46,"[{'name': 'taksun calculator', 'quantity': 1}, {'name': 'layer cake coconut cream jam 27 gm', 'quantity': 2}]"
2022-12-03 18:10:52.730804,1,19,88,"[{'name': 'picasso ball pen cloud black 10s (43)', 'quantity': 1}]"
2022-03-23 13:43:49.915138,1,22,132,"[{'name': 'crispo bbq masala macaroni 250 gm(59)', 'quantity': 1}]"
2022-03-15 18:28:16.387286,1,16,204,"[{'name': 'veet cream dry 25gg skitle', 'quantity': 2}, {'name': 'chip choc soft butter (kolson)', 'quantity': 2}]"
2023-07-25 19:01:08.281973,1,24,915,"[{'name': 'face moisturizing lotion 200ml', 'quantity': 3}]"
2021-01-15 10:08:56.794915,1,13,2775,"[{'name': 'sufi soap ecial quality per kg(11)', 'quantity': 3}, {'name': 'water ort bottle md asst.', 'quantity': 3}]"
2021-10-16 10:55:29.998733,1,1,212,"[{'name': 'embassy filter 20 hl(only for jails)(100)', 'quantity': 1}]"
2023-11-30 14:08:21.644105,1,20,145,"[{'name': 'skin naturals light radiant face wash 50 ml(79)', 'quantity': 1}]"
2022-06-29 14:15:59.120886,1,15,665,"[{'name': 'palmolive natural 98 gms (consumer promotion saver pack 5 in 1 save rs.30/-)(05)', 'quantity': 1}, {'name': 'qabco marble floor cleaner 550ml', 'quantity': 3}]"
2022-05-01 16:34:02.635106,1,20,190,"[{'name': 'tapal tezdum 190 gm rs-10/off(37)', 'quantity': 1}]"
2023-09-13 17:13:49.517648,1,25,398,"[{'name': 'swaad black papper powder 25 gm  (70)', 'quantity': 1}, {'name': 'mach 3 sensitivie razor', 'quantity': 1}]"
2021-01-06 17:12:24.128480,1,12,969,"[{'name': 'herbion neem h/wash 250 ml(75)', 'quantity': 3}]"
2021-11-21 11:26:34.324456,1,36,585,"[{'name': 'tounge non stick l', 'quantity': 3}]"
2022-08-21 13:19:44.646212,1,7,335,"[{'name': 'english biscuits gluco 43.50 gm mini hr (13)', 'quantity': 1}, {'name': 'mit jelly 450 gm', 'quantity': 1}]"
2021-10-22 09:55:13.965675,1,11,64,"[{'name': 'phool fruit chat masala 50 gm(73)', 'quantity': 1}]"
2021-11-28 10:03:41.402326,1,15,89,"[{'name': 'tang 220 gm', 'quantity': 1}]"
2022-01-12 11:21:55.650546,1,25,746,"[{'name': 'sharbat gulbahar 1500 ml ', 'quantity': 2}]"
2023-04-07 19:38:03.427499,1,20,884,"[{'name': 'plate 9  serving blue', 'quantity': 3}, {'name': 'shield cleaning brush s pouch(53)', 'quantity': 2}]"
2021-05-28 10:53:58.378592,1,18,2693,"[{'name': 'qamar tea 430 gm pch(ylw) (rmbt)(2b)', 'quantity': 3}, {'name': 'sfg bs pure white 125 gms (10)', 'quantity': 1}]"
2021-01-30 11:35:55.792931,1,18,5265,"[{'name': 'lipton yellow label tea 900 gm(rmbt) (16)', 'quantity': 3}]"
2023-07-31 15:08:30.739677,1,3,569,"[{'name': 'fay pocket tissues bx', 'quantity': 3}, {'name': 'lotte lasera premium pasta aghetti 500 gm', 'quantity': 1}]"
2022-03-02 08:16:07.145736,1,22,360,"[{'name': 'englisegularmint t/pastel pack 65 gm (41)', 'quantity': 3}]"
2023-07-08 20:40:58.214340,1,7,76,"[{'name': 'shield angular blister t brush(53)', 'quantity': 2}]"
2022-06-12 13:56:23.237922,1,18,70,"[{'name': 'tops green chilli 375gm', 'quantity': 1}]"
2021-01-13 10:08:24.266649,1,37,770,"[{'name': 'dawn burger bun (2 pieces)  120 gm (94)', 'quantity': 2}, {'name': 'chuara 250 gm', 'quantity': 3}]"
2023-02-27 15:49:26.573650,1,3,561,"[{'name': 'chaunsa chaunsa 1000 ml (tropico)(51)', 'quantity': 3}]"
2021-08-25 17:35:34.133451,1,24,210,"[{'name': 'purifying neem scrubs 75ml', 'quantity': 1}]"
2022-08-14 15:18:38.322418,1,34,870,"[{'name': 'chicken wings 1 kg', 'quantity': 2}, {'name': 'milky toffee rs 5 bag (61)', 'quantity': 2}]"
2021-07-27 10:28:21.002827,1,14,522,"[{'name': 'dil dil banaspati (1x5) kg pouch (for id/ad/pr/qa zones only)old code(85)', 'quantity': 2}]"
2023-12-10 18:57:57.959869,1,1,822,"[{'name': 'saad gold super  basmati rice 1 kg', 'quantity': 3}]"
